event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,touch_count,credit
2019-10-01 02:48:17+00:00,view,4201311,2053013552351936731,appliances.environment.air_conditioner,mdv,1644.8,515883490,d23e9e24-e734-44b3-95da-c75e9a876ec8,27,0.037037037037037035
2019-10-01 02:48:29+00:00,view,4201167,2053013552351936731,appliances.environment.air_conditioner,tcl,385.31,515883490,d23e9e24-e734-44b3-95da-c75e9a876ec8,27,0.037037037037037035
2019-10-01 02:48:43+00:00,view,4201167,2053013552351936731,appliances.environment.air_conditioner,tcl,385.31,515883490,d23e9e24-e734-44b3-95da-c75e9a876ec8,27,0.037037037037037035
2019-10-01 03:13:00+00:00,view,17600902,2053013558895051365,,nivea,1.25,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:13:46+00:00,view,17601418,2053013558895051365,,yegam,3.32,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:14:48+00:00,view,17600958,2053013558895051365,,vichy,17.5,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:15:09+00:00,view,17600958,2053013558895051365,,vichy,17.5,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:15:30+00:00,view,17600492,2053013558895051365,,,6.95,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:16:19+00:00,view,17601214,2053013558895051365,,gehwol,15.44,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:16:57+00:00,view,17600362,2053013558895051365,,bioderma,15.7,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:18:33+00:00,view,17600362,2053013558895051365,,bioderma,15.7,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:20:30+00:00,view,17600939,2053013558895051365,,origins,68.34,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:21:05+00:00,view,17600310,2053013558895051365,,bioderma,19.05,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:21:47+00:00,view,17600310,2053013558895051365,,bioderma,19.05,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:22:04+00:00,view,17600310,2053013558895051365,,bioderma,19.05,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:23:01+00:00,view,17600310,2053013558895051365,,bioderma,19.05,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:23:21+00:00,view,17600098,2053013558895051365,,bioderma,15.7,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:23:42+00:00,view,17600098,2053013558895051365,,bioderma,15.7,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 03:24:05+00:00,view,17601067,2053013558895051365,,bioderma,23.86,515883525,48607bb6-afee-4d75-9440-931a1b998f51,16,0.0625
2019-10-01 02:45:08+00:00,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,515884140,44cbd178-5817-4c44-9fb2-32c79029b59e,1,1.0
2019-10-01 03:18:44+00:00,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.49,515888238,a36d0c97-6f5d-4246-9fe8-e90f253209e4,1,1.0
2019-10-01 02:57:32+00:00,view,28400775,2053013566209917945,accessories.bag,baden,61.52,515888868,ad092a05-5b44-4a89-8353-a6c854cc9cc1,1,1.0
2019-10-01 04:25:37+00:00,view,1004617,2053013555631882655,electronics.smartphone,xiaomi,499.37,515889702,da4414a2-542a-49a4-b485-d13740ddebbb,1,1.0
2019-10-01 03:39:05+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,515889736,76695d99-8b75-4393-a6cc-67aab168bd61,3,0.3333333333333333
2019-10-01 03:40:08+00:00,cart,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,515889736,76695d99-8b75-4393-a6cc-67aab168bd61,3,0.3333333333333333
2019-10-01 03:41:19+00:00,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,515889736,76695d99-8b75-4393-a6cc-67aab168bd61,3,0.3333333333333333
2019-10-01 04:10:07+00:00,view,22700084,2053013556168753601,,force,241.94,515892248,f42c3c4c-8463-4475-bfd6-0881c3084207,2,0.5
2019-10-01 04:10:34+00:00,view,22700438,2053013556168753601,,aeroforce,149.29,515892248,f42c3c4c-8463-4475-bfd6-0881c3084207,2,0.5
2019-10-01 03:46:11+00:00,view,15900133,2053013558190408249,,polaris,28.55,515892583,65c7e6fb-7749-43a6-8160-55122e64e606,2,0.5
2019-10-01 03:49:40+00:00,view,16400021,2053013558249128509,,tefal,72.05,515892583,65c7e6fb-7749-43a6-8160-55122e64e606,2,0.5
2019-10-01 02:18:17+00:00,view,16500000,2053013556462354899,,omron,92.64,515892913,b5a05123-4f1b-4fef-aaaa-bcd61d13d257,3,0.3333333333333333
2019-10-01 02:18:46+00:00,view,16500005,2053013556462354899,,omron,34.86,515892913,b5a05123-4f1b-4fef-aaaa-bcd61d13d257,3,0.3333333333333333
2019-10-01 02:19:30+00:00,view,16500000,2053013556462354899,,omron,92.64,515892913,b5a05123-4f1b-4fef-aaaa-bcd61d13d257,3,0.3333333333333333
2019-10-01 03:36:17+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:36:26+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:36:40+00:00,purchase,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:37:05+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:37:07+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:37:16+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:37:33+00:00,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:37:59+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:38:01+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,18303158-7255-4757-95f6-76f35eea8156,14,0.07142857142857142
2019-10-01 03:39:58+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6,14,0.07142857142857142
2019-10-01 03:40:10+00:00,cart,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6,14,0.07142857142857142
2019-10-01 03:40:20+00:00,purchase,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6,14,0.07142857142857142
2019-10-01 03:40:58+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6,14,0.07142857142857142
2019-10-01 03:41:03+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,515894198,fe22c05d-380f-4c06-88b3-06653310b2a6,14,0.07142857142857142
2019-10-01 03:28:20+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:28:51+00:00,view,1004356,2053013555631882655,electronics.smartphone,apple,1477.26,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:29:38+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:29:54+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:31:04+00:00,view,1005067,2053013555631882655,electronics.smartphone,samsung,1209.53,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:31:10+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:31:40+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:32:09+00:00,view,1005124,2053013555631882655,electronics.smartphone,apple,1634.51,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:33:31+00:00,view,1005124,2053013555631882655,electronics.smartphone,apple,1634.51,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:35:33+00:00,purchase,1005124,2053013555631882655,electronics.smartphone,apple,1634.51,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:36:09+00:00,view,1005124,2053013555631882655,electronics.smartphone,apple,1634.51,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:37:58+00:00,view,49300039,2125931803410694331,,weekend,875.18,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:38:05+00:00,view,49300028,2125931803410694331,,weekend,810.83,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:40:43+00:00,view,3801133,2053013566176363511,appliances.iron,rowenta,51.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:41:42+00:00,view,3801133,2053013566176363511,appliances.iron,rowenta,51.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:42:01+00:00,view,3801133,2053013566176363511,appliances.iron,rowenta,51.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:46:25+00:00,view,26400330,2053013563651392361,,lucente,238.36,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:46:46+00:00,view,3100152,2053013555262783879,appliances.kitchen.blender,panasonic,51.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:47:16+00:00,view,3500149,2053013555287949705,,bosch,157.71,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:48:03+00:00,view,3500005,2053013555287949705,,bosch,272.83,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:48:44+00:00,view,3500130,2053013555287949705,,bosch,190.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:49:10+00:00,view,3500130,2053013555287949705,,bosch,190.46,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:50:49+00:00,view,3500243,2053013555287949705,,bosch,131.02,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:52:36+00:00,view,3500138,2053013555287949705,,bosch,334.6,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:54:16+00:00,view,3500105,2053013555287949705,,bosch,560.25,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 03:55:03+00:00,view,3500005,2053013555287949705,,bosch,272.83,515894243,880977f9-c1bf-461a-b310-8ae020567203,26,0.038461538461538464
2019-10-01 04:20:48+00:00,view,4802365,2053013554658804075,electronics.audio.headphone,bose,211.05,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:21:23+00:00,view,4803150,2053013554658804075,electronics.audio.headphone,westone,185.7,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:21:40+00:00,view,4803150,2053013554658804075,electronics.audio.headphone,westone,185.7,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:22:00+00:00,view,4803901,2053013554658804075,electronics.audio.headphone,marshall,169.12,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:22:27+00:00,view,4803901,2053013554658804075,electronics.audio.headphone,marshall,169.12,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:22:59+00:00,view,4802526,2053013554658804075,electronics.audio.headphone,beats,151.84,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:23:22+00:00,view,4802526,2053013554658804075,electronics.audio.headphone,beats,151.84,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:23:48+00:00,view,4803596,2053013554658804075,electronics.audio.headphone,asus,147.54,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:24:01+00:00,view,4803596,2053013554658804075,electronics.audio.headphone,asus,147.54,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:24:32+00:00,view,4802708,2053013554658804075,electronics.audio.headphone,audio-technica,126.08,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:24:48+00:00,view,4802708,2053013554658804075,electronics.audio.headphone,audio-technica,126.08,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:25:08+00:00,view,4801361,2053013554658804075,electronics.audio.headphone,jabra,122.98,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:25:37+00:00,view,4800462,2053013554658804075,electronics.audio.headphone,plantronics,114.78,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:26:02+00:00,view,4802153,2053013554658804075,electronics.audio.headphone,plantronics,108.08,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:26:20+00:00,view,4802153,2053013554658804075,electronics.audio.headphone,plantronics,108.08,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:26:42+00:00,view,4801145,2053013554658804075,electronics.audio.headphone,sony,102.93,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 04:26:58+00:00,view,4801145,2053013554658804075,electronics.audio.headphone,sony,102.93,515895575,4eea8f70-6da7-48ba-84c5-c017960528ec,17,0.058823529411764705
2019-10-01 03:40:26+00:00,view,26006290,2053013562778977083,,,5.36,515896171,6b57bc3b-3286-482c-a4de-5d9333aafcc0,1,1.0
2019-10-01 03:06:36+00:00,view,1005076,2053013555631882655,electronics.smartphone,bq,115.54,515898085,08c9553c-82b8-486a-bc31-cf0894ea6644,31,0.03225806451612903
2019-10-01 03:31:44+00:00,view,4803399,2053013554658804075,electronics.audio.headphone,jbl,33.21,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:31:55+00:00,view,4803399,2053013554658804075,electronics.audio.headphone,jbl,33.21,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:32:14+00:00,view,4803399,2053013554658804075,electronics.audio.headphone,jbl,33.21,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:32:54+00:00,view,4801876,2053013554658804075,electronics.audio.headphone,apple,33.43,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:33:10+00:00,view,4803397,2053013554658804075,electronics.audio.headphone,jbl,33.21,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:37:30+00:00,view,5100572,2053013553341792533,electronics.clocks,apple,419.6,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:41:34+00:00,view,1003307,2053013555631882655,electronics.smartphone,apple,764.45,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:41:53+00:00,view,1002528,2053013555631882655,electronics.smartphone,apple,643.23,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:42:10+00:00,view,1003312,2053013555631882655,electronics.smartphone,apple,710.3,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:42:25+00:00,view,1003313,2053013555631882655,electronics.smartphone,apple,981.54,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:42:35+00:00,view,1003314,2053013555631882655,electronics.smartphone,apple,991.07,515898085,15f92cb7-783d-44d7-9a2f-1cbc8581d4f9,31,0.03225806451612903
2019-10-01 03:07:10+00:00,view,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,515898085,627edb89-afb2-42ed-abcb-ba8300687926,31,0.03225806451612903
2019-10-01 03:08:47+00:00,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.38,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:09:56+00:00,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.38,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:13:55+00:00,view,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:14:44+00:00,cart,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:15:30+00:00,purchase,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:18:22+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:19:24+00:00,view,1004229,2053013555631882655,electronics.smartphone,apple,1142.03,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:20:22+00:00,view,1004259,2053013555631882655,electronics.smartphone,apple,816.74,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:22:00+00:00,view,1004256,2053013555631882655,electronics.smartphone,apple,817.61,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:23:27+00:00,view,1003315,2053013555631882655,electronics.smartphone,apple,979.16,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:24:12+00:00,view,1003313,2053013555631882655,electronics.smartphone,apple,981.54,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 03:26:33+00:00,view,5000575,2053013566100866035,appliances.sewing_machine,janome,102.71,515898085,7ec35100-3488-446a-8da8-6bc5734c5782,31,0.03225806451612903
2019-10-01 04:12:59+00:00,view,1003313,2053013555631882655,electronics.smartphone,apple,981.54,515898085,946c8a5c-274f-4ab5-9a59-11256875dbf0,31,0.03225806451612903
2019-10-01 04:13:10+00:00,view,1003802,2053013555631882655,electronics.smartphone,apple,1000.03,515898085,946c8a5c-274f-4ab5-9a59-11256875dbf0,31,0.03225806451612903
2019-10-01 04:13:45+00:00,view,1003312,2053013555631882655,electronics.smartphone,apple,710.3,515898085,946c8a5c-274f-4ab5-9a59-11256875dbf0,31,0.03225806451612903
2019-10-01 04:14:30+00:00,view,1003315,2053013555631882655,electronics.smartphone,apple,979.16,515898085,946c8a5c-274f-4ab5-9a59-11256875dbf0,31,0.03225806451612903
2019-10-01 03:45:09+00:00,view,1003313,2053013555631882655,electronics.smartphone,apple,981.54,515898085,bccef28d-d278-4f73-ba0d-99efdf8743af,31,0.03225806451612903
2019-10-01 03:45:40+00:00,view,1003309,2053013555631882655,electronics.smartphone,apple,1063.42,515898085,bccef28d-d278-4f73-ba0d-99efdf8743af,31,0.03225806451612903
2019-10-01 03:44:27+00:00,view,1307366,2053013558920217191,computers.notebook,lenovo,248.62,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 03:44:59+00:00,view,1307366,2053013558920217191,computers.notebook,lenovo,248.62,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 03:45:25+00:00,view,1307366,2053013558920217191,computers.notebook,lenovo,248.62,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 03:46:02+00:00,view,1307067,2053013558920217191,computers.notebook,lenovo,251.74,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 03:46:26+00:00,view,1307067,2053013558920217191,computers.notebook,lenovo,251.74,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 03:47:19+00:00,view,1307366,2053013558920217191,computers.notebook,lenovo,248.62,515898235,accd639b-7800-4821-a3ac-66d9b00c89e6,6,0.16666666666666666
2019-10-01 04:01:48+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,515898316,01606a67-9fca-4bc2-a899-1525f5d2a019,3,0.3333333333333333
2019-10-01 04:02:14+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,174.75,515898316,01606a67-9fca-4bc2-a899-1525f5d2a019,3,0.3333333333333333
2019-10-01 04:02:59+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,174.75,515898316,01606a67-9fca-4bc2-a899-1525f5d2a019,3,0.3333333333333333
2019-10-01 02:24:36+00:00,view,3500149,2053013555287949705,,bosch,157.71,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:25:05+00:00,view,3500176,2053013555287949705,,bosch,172.16,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:25:46+00:00,view,3500176,2053013555287949705,,bosch,172.16,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:27:51+00:00,view,3500176,2053013555287949705,,bosch,172.16,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:29:02+00:00,view,10800048,2053013554994348409,,redmond,66.29,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:29:47+00:00,view,10800182,2053013554994348409,,redmond,63.83,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:30:48+00:00,view,10800132,2053013554994348409,,redmond,22.91,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:31:03+00:00,view,10800172,2053013554994348409,,redmond,61.75,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:31:31+00:00,view,10800182,2053013554994348409,,redmond,63.83,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:31:46+00:00,view,10800172,2053013554994348409,,redmond,61.75,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:31:55+00:00,view,10800076,2053013554994348409,,redmond,54.03,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:32:14+00:00,view,10800217,2053013554994348409,,redmond,64.33,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:32:50+00:00,view,10800207,2053013554994348409,,redmond,74.02,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:33:30+00:00,view,10800207,2053013554994348409,,redmond,74.02,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:33:39+00:00,view,10800219,2053013554994348409,,redmond,61.52,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:34:12+00:00,view,10800174,2053013554994348409,,redmond,67.41,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:34:21+00:00,view,10800174,2053013554994348409,,redmond,67.41,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:34:55+00:00,view,27500009,2053013554692358509,,kelli,37.13,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:35:28+00:00,view,27500008,2053013554692358509,,smile,38.09,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:37:23+00:00,view,11100148,2053013555036291451,appliances.personal.scales,galaxy,12.61,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:37:45+00:00,view,11100148,2053013555036291451,appliances.personal.scales,galaxy,12.61,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:38:06+00:00,view,11100277,2053013555036291451,appliances.personal.scales,redmond,17.99,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:38:34+00:00,view,11100277,2053013555036291451,appliances.personal.scales,redmond,17.99,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:38:43+00:00,view,11100221,2053013555036291451,appliances.personal.scales,redmond,20.07,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:39:16+00:00,view,11100262,2053013555036291451,appliances.personal.scales,redmond,25.71,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 02:39:33+00:00,view,11100262,2053013555036291451,appliances.personal.scales,redmond,25.71,515899323,f25d89d9-aab2-4d5d-ae44-52e7b41ae33c,26,0.038461538461538464
2019-10-01 04:20:49+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,515899733,5f77745d-f98d-4ccf-9c94-ab7c7122bd66,8,0.125
2019-10-01 04:23:31+00:00,view,8800464,2053013555573162395,electronics.telephone,nokia,38.24,515899733,5f77745d-f98d-4ccf-9c94-ab7c7122bd66,8,0.125
2019-10-01 04:24:14+00:00,view,8800464,2053013555573162395,electronics.telephone,nokia,38.24,515899733,5f77745d-f98d-4ccf-9c94-ab7c7122bd66,8,0.125
2019-10-01 04:24:20+00:00,view,8800753,2053013555573162395,electronics.telephone,nokia,77.2,515899733,5f77745d-f98d-4ccf-9c94-ab7c7122bd66,8,0.125
2019-10-01 04:25:07+00:00,view,8800753,2053013555573162395,electronics.telephone,nokia,77.2,515899733,5f77745d-f98d-4ccf-9c94-ab7c7122bd66,8,0.125
