user_id,event_time,event_type,product_id,category_id,category_code,brand,price,user_session
516985125,2019-10-01 03:07:48+00:00,view,2600193,2053013563970159485,,gefest,102.94,08063409-b094-4a58-9656-ae74625e19f9
516985715,2019-10-01 03:03:16+00:00,view,42600017,2096280601366626625,appliances.environment.vacuum,sparta,24.71,3a2638e6-0e08-492c-922e-fcaf7c291b93
516987184,2019-10-01 03:23:37+00:00,view,4804137,2053013554658804075,electronics.audio.headphone,huawei,115.23,0d079677-a954-422f-a612-b59d559f06d1
516987463,2019-10-01 03:07:56+00:00,view,5801225,2053013553945772349,electronics.audio.subwoofer,,28.31,0ee1678d-f5d3-499f-8e5f-068fbcd7780f
516987879,2019-10-01 03:13:57+00:00,view,14701568,2053013557133443581,furniture.living_room.cabinet,brw,439.65,0610bf79-09c8-4031-a93c-540dd8535aac
516988986,2019-10-01 02:52:38+00:00,view,1307188,2053013558920217191,computers.notebook,hp,285.51,d34cf995-6b28-474a-85f8-f5916535c640
516992019,2019-10-01 04:20:11+00:00,view,6300739,2053013554834964853,appliances.kitchen.kettle,vitek,20.34,7b9434b0-85ce-411b-bf7c-8e9df7438f94
516992656,2019-10-01 04:12:28+00:00,view,28715127,2053013565480109009,apparel.shoes.keds,baden,51.22,f34c1d54-c79b-4b25-a4aa-1e232eb654c2
516992660,2019-10-01 03:25:12+00:00,view,1004766,2053013555631882655,electronics.smartphone,samsung,253.33,0cfcb962-7864-490a-a1f5-931501a32624
516993246,2019-10-01 02:38:55+00:00,view,1004897,2053013555631882655,electronics.smartphone,huawei,952.15,c82342b6-96ff-4326-895d-d65abcf2cb22
516994249,2019-10-01 03:15:18+00:00,view,34100011,2060981320548352046,,bestway,28.04,8f03865b-e82b-44ac-9df6-186a43c75815
516995312,2019-10-01 03:29:21+00:00,view,26200762,2053013563693335403,,trollbeads,87.0,f5b0fa96-ca6b-450f-8ed2-f215fd874521
516995717,2019-10-01 04:28:09+00:00,view,3701056,2053013565983425517,appliances.environment.vacuum,samsung,64.33,e044640f-03fd-4246-aad9-13759629f048
516998232,2019-10-01 04:21:27+00:00,cart,1004838,2053013555631882655,electronics.smartphone,oppo,179.36,fae50667-21cf-4e14-b338-8063374c49a6
516998898,2019-10-01 03:32:40+00:00,view,12707977,2053013553559896355,,viatti,89.58,500c83fe-1377-4996-9b62-06ee6da8e6ec
517000300,2019-10-01 03:53:41+00:00,view,6200849,2053013552293216471,appliances.environment.air_heater,,96.53,9f3b9526-ba24-4a64-8b92-eee1bfdc3f15
517000592,2019-10-01 04:17:05+00:00,view,21404357,2053013561579406073,electronics.clocks,casio,43.99,79fb32bb-ec8b-44c4-b870-b6c2394333bf
517001297,2019-10-01 03:55:59+00:00,view,26402783,2053013563651392361,electronics.audio.headphone,remington,51.22,0e3d0b2c-9555-443d-ac1b-b1c63bbb4a05
517001926,2019-10-01 04:06:40+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,2aa9a164-b632-4255-9fca-771be8551302
517002920,2019-10-01 03:40:35+00:00,view,8801027,2053013555573162395,electronics.telephone,philips,76.26,e9e2b012-e608-410f-bdd1-5e6cbe2bfd6f
517003157,2019-10-01 04:15:12+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,a00aa989-6f4e-45b0-b35e-79eedd03a669
517007739,2019-10-01 03:04:06+00:00,view,7003278,2053013560346280633,kids.carriage,joie,230.38,a3f2f18a-bf5b-4ba7-b42b-be8fd0a19075
517007839,2019-10-01 03:05:52+00:00,view,21408651,2053013561579406073,electronics.clocks,baden,137.2,5c5da569-99d6-4887-bbd7-6e0b2bfd7fa3
517008596,2019-10-01 03:16:05+00:00,view,8800751,2053013555573162395,electronics.telephone,maxvi,8.62,f92c14e1-2c52-475e-bdd5-bb05572ad082
517009555,2019-10-01 02:21:19+00:00,view,23300418,2053013561956893455,,,33.15,7f33de49-565f-474a-900e-0a8e10224df3
517009759,2019-10-01 03:11:51+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,74c94192-ada9-4657-9f53-e6aeb503d961
517011612,2019-10-01 02:56:26+00:00,view,1801745,2053013554415534427,electronics.video.tv,lg,565.24,70a33c04-5aed-4d1a-9954-b234bf64d15b
517012845,2019-10-01 04:26:48+00:00,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,197.52,60c6f91d-a6b4-499d-ba71-70173b3cd5b5
517013237,2019-10-01 03:22:09+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,fd573224-fdfd-437d-b9e9-2e90b9a441ad
517013621,2019-10-01 03:24:53+00:00,view,1005158,2053013555631882655,electronics.smartphone,xiaomi,308.63,1e9e3a6a-8103-45a8-98c3-f76beb1ad14f
517013806,2019-10-01 03:17:28+00:00,view,26402565,2053013563651392361,,,283.34,d641f206-3a1e-4a48-9840-81b77b54567e
517014135,2019-10-01 04:05:13+00:00,view,19700001,2053013559104766575,electronics.smartphone,nutrilon,25.48,e4c3edf5-ebf2-45d3-aa9f-4e35dd7b3e81
517014830,2019-10-01 03:49:43+00:00,view,1004157,2053013555631882655,electronics.smartphone,samsung,746.48,dc6878ea-a21c-4a10-9085-be347bc283da
517017486,2019-10-01 04:08:06+00:00,view,28718695,2053013565639492569,apparel.shoes,respect,128.45,6fb94664-9cf0-48fb-b18b-1627be6357e7
517017904,2019-10-01 03:02:53+00:00,view,3600026,2053013563810775923,appliances.kitchen.washer,indesit,189.97,dc03489d-7086-4282-b4d0-bd7aee07d491
517018786,2019-10-01 04:17:41+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,fcfd9817-88ee-4439-929d-4106bc2350d2
517021238,2019-10-01 03:35:59+00:00,view,26500134,2053013563550729061,,lucente,84.69,233697e7-15e1-44db-bac4-fb0c5d56b495
517021699,2019-10-01 03:14:17+00:00,view,33000339,2055909009252155819,,pasabahce,2.99,093e84fd-d542-4464-bcae-e458405d8397
517024334,2019-10-01 03:49:22+00:00,view,4900204,2053013555220840837,appliances.kitchen.juicer,polaris,80.29,40268376-3f27-4530-b361-9acd971c044b
517025087,2019-10-01 03:21:48+00:00,view,5500122,2053013563139687243,appliances.kitchen.refrigerators,philips,64.27,9fd05906-772f-48c4-a485-e1338f59c13f
517027749,2019-10-01 04:23:31+00:00,view,12711268,2053013553559896355,,nexen,43.5,5327379d-2061-441e-998e-569e9fe92fc7
517029376,2019-10-01 02:58:10+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,69c1213f-4bde-4833-a0b6-8dee3ddba0cd
517029984,2019-10-01 03:03:43+00:00,view,13200699,2053013557192163841,furniture.bedroom.bed,redford,175.29,cbb52788-320b-4001-ae3c-77de820ebeb0
517030972,2019-10-01 03:11:02+00:00,view,1004871,2053013555631882655,electronics.smartphone,samsung,286.68,fb3836c8-1332-4b2f-9e1a-fff5f8786471
517033487,2019-10-01 03:55:29+00:00,view,2501451,2053013564003713919,appliances.kitchen.oven,elenberg,110.66,8f891d2f-43b9-4d0a-a5ab-ea22b8399f02
517034780,2019-10-01 04:05:03+00:00,view,12711619,2053013553559896355,,hifly,72.33,85b355d8-e10c-43aa-8aaf-865032586ed6
517034938,2019-10-01 03:59:46+00:00,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.36,946052bf-944e-4542-9f3e-c54ee839c503
517034947,2019-10-01 04:27:48+00:00,view,7600431,2053013552821698803,,tenda,74.08,434e48bb-0ab8-451f-a4f3-ca4a8e9539c4
517034986,2019-10-01 03:53:07+00:00,view,1003306,2053013555631882655,electronics.smartphone,apple,587.56,6ea506fd-6020-459a-8ace-62fc3232e64b
517035256,2019-10-01 03:28:47+00:00,view,13200056,2053013557192163841,furniture.bedroom.bed,phoenix,169.86,c39641f0-b38a-411b-8fc6-b1ae63cdcb07
517035284,2019-10-01 03:51:09+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.11,cdf83388-5a7f-40bc-978f-4c0ce7f0e425
517035766,2019-10-01 04:24:34+00:00,view,1003317,2053013555631882655,electronics.smartphone,apple,957.53,9e7db590-5c34-4682-8851-c660d03a1647
517036018,2019-10-01 04:27:16+00:00,view,1004229,2053013555631882655,electronics.smartphone,apple,1142.03,a22e838b-a2e7-4d11-a0b7-d8e24027b83b
517037309,2019-10-01 03:46:21+00:00,view,28712651,2053013565639492569,apparel.shoes,respect,113.0,ed3da302-0d46-440e-b744-55d9cf4f6706
517037919,2019-10-01 03:50:31+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,c93a02d1-8102-41ee-98f1-ce61e591d7c9
517038345,2019-10-01 03:43:49+00:00,view,12600045,2053013554751078769,appliances.kitchen.grill,bosch,169.86,dd129090-e109-4423-a4d2-c2e477b876a4
517039024,2019-10-01 03:42:37+00:00,view,1700674,2053013553031414015,computers.peripherals.monitor,samsung,166.53,6c610685-8f9e-48a2-9c7c-c778e3db0f56
517039238,2019-10-01 03:19:01+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,09de934f-7f9d-4edf-91cb-9c48a64fa91c
517039538,2019-10-01 02:51:13+00:00,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,308.63,96a21ac6-5e64-4aac-9855-c7188b3a8667
517041134,2019-10-01 04:02:04+00:00,view,1801690,2053013554415534427,electronics.video.tv,samsung,368.04,9f3eb852-27ff-4658-b596-aac8bc1eee87
517041629,2019-10-01 04:18:23+00:00,view,26201228,2053013563693335403,,lucente,115.32,e139a38c-b771-40ad-b51f-701fb3697ef8
517041736,2019-10-01 04:01:24+00:00,view,1005165,2053013555631882655,electronics.smartphone,xiaomi,321.5,8fcaa4a7-f93c-4f2c-885e-473fe47efad9
517042341,2019-10-01 03:14:04+00:00,view,1004210,2053013555631882655,electronics.smartphone,samsung,95.21,beb4c5d5-8e70-445e-a044-404d359499ba
517043245,2019-10-01 03:18:39+00:00,view,12719665,2053013553559896355,,comforser,34.11,f9c2cadf-ae9c-4437-9bc8-3b428302d6cc
517043718,2019-10-01 04:15:46+00:00,view,1005122,2053013555631882655,electronics.smartphone,apple,1027.05,5e1673a3-db95-45bc-aa0e-cbb3f2cce039
517045348,2019-10-01 04:25:24+00:00,view,21400996,2053013561579406073,electronics.clocks,casio,76.37,bfd22f8f-140a-459b-8e15-14f5695a505a
517045775,2019-10-01 03:39:34+00:00,view,5100816,2053013553375346967,electronics.audio.headphone,xiaomi,29.51,c1822335-ce89-4b7d-be4f-5442c34b05b0
517048843,2019-10-01 04:09:20+00:00,view,5301615,2053013563173241677,,vitek,23.14,7e6f0d4c-ce5d-450c-b631-292c641986d5
517051449,2019-10-01 04:11:14+00:00,view,1306646,2053013558920217191,computers.notebook,acer,532.81,d2ba34b2-c06f-4c74-8eae-79afa2ee24b5
517056785,2019-10-01 02:51:59+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.18,f3e4ed45-1168-45d9-9186-51b633ed1d1a
517057790,2019-10-01 03:37:01+00:00,view,5800508,2053013553945772349,electronics.audio.subwoofer,edge,38.61,8a8cfddf-8df4-426f-8a9e-a7719a745043
517058202,2019-10-01 03:42:54+00:00,view,1005133,2053013555631882655,electronics.smartphone,apple,1619.09,683ea107-c664-4864-94ec-19e19dbaa292
517058729,2019-10-01 04:08:56+00:00,view,12716450,2053013553559896355,,triangle,115.58,9d4903ea-df1f-43c3-8202-1b4be38d4768
517058982,2019-10-01 04:18:24+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,975.57,d05c2503-921f-400c-b085-75168df3b743
517059210,2019-10-01 03:51:36+00:00,view,26402505,2053013563651392361,,,950.73,f3063928-292c-478b-b462-936b35f176f3
517062545,2019-10-01 00:03:22+00:00,view,1005143,2053013555631882655,electronics.smartphone,apple,1541.61,00334c2e-e8e5-463f-ae4e-f44f9796ccf4
517064006,2019-10-01 04:13:12+00:00,view,17300852,2053013553853497655,apparel.shoes.keds,,89.06,0b40720b-3874-40c5-bbdf-5a598d46ccf7
517065066,2019-10-01 03:17:45+00:00,view,14700402,2053013557133443581,furniture.living_room.cabinet,,182.73,a4b0dbf1-1369-41f4-814d-04c42faec3c9
517066070,2019-10-01 03:17:56+00:00,view,28401047,2053013566209917945,accessories.bag,karya,100.39,d415d9c9-6e84-44af-bf4d-329e119c10a6
517072341,2019-10-01 03:06:10+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,8699f6e2-d71a-4084-ae5b-b6edab3439ff
517072711,2019-10-01 03:43:54+00:00,view,1801723,2053013554415534427,electronics.video.tv,tcl,145.13,897b170a-40f8-4468-be50-589134ed2184
517073292,2019-10-01 03:20:13+00:00,view,16000596,2053013558223962683,appliances.environment.water_heater,polaris,28.06,2a2566d4-ced7-4e58-b0ae-9ac8df321ebf
517075459,2019-10-01 03:41:20+00:00,view,5801439,2053013553945772349,electronics.audio.subwoofer,blam,486.5,9cabf867-777b-4cd8-a252-136f6d365cc8
517079963,2019-10-01 03:06:07+00:00,view,1004956,2053013555631882655,electronics.smartphone,xiaomi,395.1,bcbef2c3-75ac-4732-b350-e97b9d077b68
517081257,2019-10-01 02:30:17+00:00,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,2a94c3e9-9eae-4e38-85d2-3a1b68ac6fb0
517084690,2019-10-01 03:41:48+00:00,view,16700845,2053013559901684381,furniture.kitchen.chair,zeta,16.19,e05b40ab-15ce-4a65-9f93-fc815d693a3f
517085634,2019-10-01 03:01:56+00:00,view,5801072,2053013553945772349,electronics.audio.subwoofer,audison,165.41,d5c680e9-ebd2-42bd-8784-1b43fb2037dc
517087306,2019-10-01 03:15:07+00:00,view,8100027,2053013556546240985,,momert,33.13,8ef36b07-e624-445c-ad4a-41012431c4ca
517089947,2019-10-01 04:07:37+00:00,view,1004250,2053013555631882655,electronics.smartphone,apple,804.21,b7613359-5c61-46f6-8f04-fa3ab86b821b
517090194,2019-10-01 03:22:27+00:00,view,5701037,2053013553970938175,auto.accessories.player,swat,100.39,c1f9df55-c66b-46c7-a412-d157efc59f79
517091560,2019-10-01 04:20:00+00:00,view,17300872,2053013553853497655,,byredo,196.92,6e964dd8-e981-4e19-9c5f-4761f4e78bd2
517094918,2019-10-01 03:06:38+00:00,view,1500463,2053013552955916539,computers.peripherals.printer,hp,164.47,8e15d8ce-2847-4710-ad0a-116c268d5357
517095551,2019-10-01 04:00:15+00:00,view,2700611,2053013563911439225,appliances.kitchen.refrigerators,indesit,376.87,c737e972-f8aa-418a-bb50-b6bf63de27ea
517095859,2019-10-01 03:57:51+00:00,view,3100872,2053013555262783879,appliances.kitchen.blender,maxwell,22.91,f1ae9ca3-7a4b-4b3e-afa9-da487579eff9
517099550,2019-10-01 03:21:54+00:00,view,8902110,2053013553090134275,kids.toys,chicco,14.13,3ecad8df-62e2-4287-8446-165502350af7
517099984,2019-10-01 02:42:48+00:00,view,1306891,2053013558920217191,computers.notebook,hp,342.09,1f1b784a-3686-4d5b-9207-a176bd29bd21
517104908,2019-10-01 02:26:11+00:00,view,21409855,2053013561579406073,electronics.clocks,,248.14,ec05df0e-d0bc-4f78-9db5-5539435036ad
517106530,2019-10-01 03:57:49+00:00,view,3600163,2053013563810775923,appliances.kitchen.washer,indesit,179.67,7eded453-f5c8-4e5f-aaa1-d440c8482ff9
517107443,2019-10-01 04:27:37+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,464.08,81770f6f-f735-47f4-a306-cab8d2b3eb7d
517107877,2019-10-01 03:26:12+00:00,view,1802020,2053013554415534427,electronics.video.tv,xiaomi,823.44,813297be-d3ff-4e79-bb86-4739d94c9d9d
517108945,2019-10-01 04:28:17+00:00,view,12710306,2053013553559896355,,viatti,44.27,7eac9702-2d9d-449a-b1c4-d3351518109a
517109467,2019-10-01 03:14:51+00:00,view,17300492,2053013553853497655,,gucci,74.34,3af882c7-d4d6-4454-8be8-e469f4473fa4
517110814,2019-10-01 04:18:09+00:00,view,32801021,2055156924273394455,,kolibri,191.17,c0ea3541-944c-4a91-a185-54b7d085b561
517110925,2019-10-01 03:46:10+00:00,view,1004781,2053013555631882655,electronics.smartphone,huawei,278.24,a56fb753-ba4a-4688-a4c6-293055d44d9b
517111228,2019-10-01 03:06:15+00:00,view,12702031,2053013553559896355,computers.desktop,nokian,88.55,27ed554c-592f-4dd4-90c9-462e67136be7
517111943,2019-10-01 02:27:07+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,45bc5594-989f-4f89-9b63-cb7c81d3856d
517116921,2019-10-01 04:22:05+00:00,view,6800904,2053013554222596431,computers.components.hdd,samsung,110.66,cc602610-e92b-47e7-bf14-25100bcc3a9e
517117640,2019-10-01 03:52:57+00:00,view,5100768,2053013553375346967,,samsung,30.61,0136467f-7779-496c-895e-6345bdf33a0c
517119229,2019-10-01 03:04:25+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,9f22d583-024a-4b10-9d26-b47754972498
517119288,2019-10-01 03:31:39+00:00,view,27700714,2053013560086233771,construction.tools.pump,magnetta,102.96,dc692657-7fac-48d1-96e5-c9c0b4b1db2f
517123304,2019-10-01 02:59:55+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,e20e3b67-0f44-4717-8212-14caf17b73a8
517123693,2019-10-01 04:20:59+00:00,view,26500125,2053013563550729061,,lucente,168.09,f4f649cb-9174-4146-a008-6ff72f4c3ed7
517125514,2019-10-01 03:48:05+00:00,view,4803878,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,a18cbc60-881c-49fc-a126-2155bbbdb067
517125858,2019-10-01 03:41:54+00:00,view,17300014,2053013553853497655,,,46.38,0bf450bd-19ac-4194-8d84-e6156c27cecb
517126806,2019-10-01 03:37:52+00:00,view,26017329,2053013562611204913,electronics.tablet,samsung,15.42,dabf2f83-2151-4d27-8143-fb32af6299db
517128718,2019-10-01 03:21:14+00:00,view,1500075,2053013552955916539,computers.peripherals.printer,canon,146.46,e2b54d1d-f662-4219-ae4d-124fdfc2bfc7
517129864,2019-10-01 02:20:46+00:00,view,4804055,2053013554658804075,electronics.audio.headphone,apple,189.91,df8afa49-66e0-4e54-b9ca-4be6de5c9a0f
517130259,2019-10-01 03:55:21+00:00,view,28716678,2053013565639492569,apparel.shoes,respect,120.72,646643d4-8b90-4e14-86af-8395d62ecac3
517132869,2019-10-01 03:09:43+00:00,view,28716180,2053013565882762215,,montale,110.43,6028ad3a-2e8e-4fa7-863f-2ee2ec9c931d
517135237,2019-10-01 04:06:43+00:00,cart,1004858,2053013555631882655,electronics.smartphone,samsung,134.41,850802b7-2e0f-4783-bca2-06cc95367688
517135852,2019-10-01 04:08:21+00:00,view,1307096,2053013558920217191,computers.notebook,lenovo,370.4,98ad77ec-4347-476f-8183-53572353f1cd
517139174,2019-10-01 03:10:46+00:00,view,1005014,2053013555631882655,electronics.smartphone,samsung,614.55,027bfb63-fab7-41f7-acd9-475ff6b6bfbf
517140147,2019-10-01 03:54:14+00:00,view,14701262,2053013557133443581,furniture.living_room.cabinet,bts,373.24,710922c1-1de6-4564-901e-38721ca09692
517140988,2019-10-01 04:14:34+00:00,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.39,1464a757-d722-4151-9d70-f89eb8d4c2e7
517142838,2019-10-01 03:15:18+00:00,view,1005121,2053013555631882655,electronics.smartphone,apple,949.83,f4f97db4-0ec3-45dd-8ffe-00d5a6daab2a
517143490,2019-10-01 02:55:11+00:00,view,22700562,2053013556168753601,,force,229.09,013b244b-c044-45b0-9e51-03d7145db6ad
517144611,2019-10-01 04:11:20+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,24e624ba-0888-4799-bc13-b950f25159c3
517146282,2019-10-01 03:45:50+00:00,view,1003770,2053013555631882655,electronics.smartphone,huawei,182.99,0a47aa04-5bef-4a0e-9eda-32dc51deeedf
517147665,2019-10-01 02:38:03+00:00,view,1002633,2053013555631882655,electronics.smartphone,apple,360.08,386fa11f-5c58-4040-8271-53ebbc067353
517148375,2019-10-01 03:55:08+00:00,view,12719361,2053013553559896355,,nexen,56.63,e8af54fa-af33-4134-b022-245e9c7b5338
517148799,2019-10-01 02:48:12+00:00,view,1002536,2053013555631882655,electronics.smartphone,apple,581.48,e5c8e625-d107-4b86-8b05-069785022101
517152646,2019-10-01 04:19:57+00:00,view,23700019,2053013561847841545,furniture.bedroom.blanket,belashoff,77.22,f7e6d9c6-741e-49f7-b40b-5a092da4fdc9
517155975,2019-10-01 04:09:25+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,871.07,1841b73c-632a-4bd3-88a6-0bfd878bd0d8
517158470,2019-10-01 03:36:41+00:00,view,1005025,2053013555631882655,electronics.smartphone,irbis,39.88,8bed8150-1e13-4891-8dcb-cdab4788a4c1
517158897,2019-10-01 03:21:03+00:00,view,19100006,2053013556227473861,construction.tools.saw,,55.34,0a37b00a-f959-4afc-97a5-f0d1e587af97
517160182,2019-10-01 02:59:31+00:00,view,9101354,2053013552888807671,computers.peripherals.mouse,x-game,5.12,609c65b1-093f-4eba-9528-afafb6c247fd
517160436,2019-10-01 03:10:15+00:00,view,12719869,2053013553559896355,,roadx,61.52,c253b942-d85e-4a95-aa19-df43bd7e78fe
517160937,2019-10-01 02:19:52+00:00,view,16300031,2053013558131687989,,kukmara,36.01,5301f6aa-0715-4c1e-905b-4778ab5eb044
517161037,2019-10-01 03:11:04+00:00,view,16800046,2053013558316237377,furniture.kitchen.table,,169.86,6d7c2b17-793a-40f1-bdaa-493edcd422c6
517161380,2019-10-01 03:14:04+00:00,view,30100029,2053013556110033341,,alteco,28.83,98664668-efd0-4fef-8af0-023ca68560ab
517162182,2019-10-01 04:28:01+00:00,view,1004147,2053013555631882655,electronics.smartphone,xiaomi,89.84,48f45d23-0d38-4089-922a-1a01552526a3
517163214,2019-10-01 03:04:05+00:00,view,4802205,2053013554658804075,electronics.audio.headphone,marshall,89.83,af635016-1f2d-4b33-830a-09743991c812
517167906,2019-10-01 03:17:14+00:00,view,1801930,2053013554415534427,electronics.video.tv,saturn,177.35,7cf39f5e-f8b7-433e-882b-7ff3037abb7f
517169905,2019-10-01 04:02:27+00:00,view,5300510,2053013563173241677,,babyliss,56.6,d6b5d930-2d25-4f2e-860b-ecb6df9428b2
517173433,2019-10-01 03:57:29+00:00,view,1005132,2053013555631882655,electronics.smartphone,apple,1413.16,6007b8be-342d-465b-bbf0-923b274f9dee
517174664,2019-10-01 04:19:37+00:00,view,4700449,2053013560899928785,auto.accessories.videoregister,,73.07,89c76fa6-ac1b-466c-bece-87470d429602
517175872,2019-10-01 03:29:47+00:00,view,1004133,2053013555631882655,electronics.smartphone,xiaomi,135.99,f7899287-cf2e-43a7-ac91-022bc412d4f2
517180093,2019-10-01 03:24:12+00:00,view,28715606,2053013565069067197,apparel.shoes.keds,fila,119.67,fc214441-9ddf-4747-a1b5-c4a7ae1b400b
517188119,2019-10-01 04:25:21+00:00,view,50600004,2134905044833666047,auto.accessories.compressor,,379.91,a4e5e2fa-e0a4-4f18-bfad-a995ee2e1ae8
517189249,2019-10-01 03:01:37+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,86dcab09-038f-4fd8-8d18-44112ddc8a79
517192030,2019-10-01 04:14:23+00:00,view,1003316,2053013555631882655,electronics.smartphone,apple,946.97,ccc442ea-236b-404f-b752-770e3f73b680
517195183,2019-10-01 04:03:38+00:00,view,13800424,2053013557418656265,furniture.bathroom.toilet,grohe,119.85,63f75071-f268-4946-8f34-552534d31328
517196883,2019-10-01 02:46:32+00:00,view,28100901,2053013564918072245,,nikotex,112.74,978850f4-5ea1-498b-9df0-1b29f94e17e8
517196918,2019-10-01 03:02:05+00:00,view,1004920,2053013555631882655,electronics.smartphone,apple,951.89,a04afc8d-ae31-4517-b00e-767b2479073b
517203996,2019-10-01 04:11:49+00:00,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.39,6a7669f1-e6b9-4784-bf61-2d5db5e2a5d2
517204966,2019-10-01 04:05:54+00:00,view,15100350,2053013557024391671,,,321.73,730b1841-27cd-4317-b149-24d780b89c42
517205561,2019-10-01 03:25:34+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,1a497db9-02cc-4534-820e-b7ecc64ae79d
517206708,2019-10-01 04:11:23+00:00,view,1002099,2053013555631882655,electronics.smartphone,samsung,370.41,7102b2ff-f69d-4a02-a110-3a6535efc171
517209587,2019-10-01 04:10:22+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,c2d07478-5935-42f5-beb7-affaa1c63248
517210709,2019-10-01 03:42:48+00:00,view,12600009,2053013554751078769,appliances.kitchen.grill,delonghi,283.12,54dce5bd-b3f8-45c9-bb56-08a4bff33602
517212223,2019-10-01 02:41:42+00:00,view,3000106,2053013555120177537,appliances.kitchen.steam_cooker,tefal,58.33,88734af3-57e4-4c67-8288-331e1e7e46d0
517214713,2019-10-01 03:46:19+00:00,view,34600185,2060981320581906480,,nitecore,42.45,d8289b16-20d4-4085-b6d6-3c8f0c6045be
517215483,2019-10-01 03:24:59+00:00,view,1005129,2053013555631882655,electronics.smartphone,apple,1413.16,ef669c8d-6985-4a1a-b209-8c17eee02ac7
517216334,2019-10-01 04:13:23+00:00,view,1004238,2053013555631882655,electronics.smartphone,apple,1205.23,735a8cc0-a461-44eb-9ae8-60ec3f4a7538
517216789,2019-10-01 02:51:02+00:00,view,3601405,2053013563810775923,appliances.kitchen.washer,beko,187.88,7ce79f80-4400-4d82-bff6-914361a4e6dc
517217585,2019-10-01 03:36:59+00:00,view,5100270,2053013553341792533,electronics.clocks,wonlex,24.43,581337b3-9376-4e23-8825-4bafd027ef34
517219452,2019-10-01 03:14:42+00:00,view,4100276,2053013561218695907,,sony,540.3,3319e426-ca2a-4486-88d7-43fbb688f2ef
517221244,2019-10-01 04:24:51+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,464.08,55c71c83-c84f-4ad3-94c0-a41717ccfb0c
517223525,2019-10-01 02:36:19+00:00,view,27000010,2053013564674802599,sport.trainer,housefit,450.46,f54c5102-5bfe-4806-945d-550fea258848
517225785,2019-10-01 04:22:32+00:00,view,3800751,2053013566176363511,appliances.iron,redmond,36.01,43cff3ba-b3b0-48b1-8a9c-0cc12ffc3f19
517226716,2019-10-01 04:04:01+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,c8792619-6ff1-4101-b62c-e951680600b1
517227721,2019-10-01 04:15:41+00:00,view,1003310,2053013555631882655,electronics.smartphone,apple,746.29,fc45d5cc-39ea-4c3c-afd5-1c10b21dfd84
517228458,2019-10-01 04:06:24+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,af063db3-858a-407e-a947-9524820b10b3
517229471,2019-10-01 02:35:02+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,18cefd42-0a33-46fb-8ddb-b110b80d72fd
517231214,2019-10-01 04:14:15+00:00,view,9101277,2053013552888807671,computers.peripherals.mouse,,15.32,12f3dfb4-010d-4ecc-a5e2-f1d55050d59f
517232555,2019-10-01 04:15:06+00:00,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,71.3,4c31f4e2-6803-4579-bb98-73f73d481613
517235491,2019-10-01 02:24:03+00:00,view,1306650,2053013558920217191,computers.notebook,acer,437.57,0902bdee-3be8-425e-a9d7-5793f4e5f6d2
517236730,2019-10-01 03:03:54+00:00,view,22700069,2053013556168753601,electronics.smartphone,force,39.64,dfa01972-f7df-44fb-8a28-4c500a451a96
517237085,2019-10-01 03:08:36+00:00,view,6901654,2053013560312726199,furniture.living_room.chair,xing,138.46,b83ce6a2-4a80-4203-bd61-c893002a6307
