User_ID,Timestamp,UTM_Source,Campaign,Converted,Revenue,Ad_Spend,Clicks,Impressions
U0318,2026-03-04 06:00:00,Blog,Content_Marketing,0,0,6037,83,6486
U0318,2026-02-19 20:00:00,Blog,Content_Marketing,1,600,2466,214,13251
U0319,2026-03-02 08:00:00,TikTok,TikTok_Viral,0,0,6322,68,7789
U0319,2026-01-26 14:00:00,Facebook,FB_Summer,0,0,4089,342,6151
U0319,2026-02-02 17:00:00,LinkedIn,LinkedIn_B2B,0,0,5250,230,8542
U0319,2026-01-06 14:00:00,Blog,Content_Marketing,0,0,4543,259,13042
U0319,2026-02-10 08:00:00,TikTok,TikTok_Viral,1,900,6286,88,12766
U0320,2026-03-07 17:00:00,Blog,Content_Marketing,1,250,1806,110,3337
U0321,2026-01-26 10:00:00,Blog,Content_Marketing,0,0,7681,443,9993
U0321,2026-04-01 19:00:00,Facebook,FB_Summer,0,0,7060,328,9556
U0321,2026-02-08 09:00:00,Google,Google_Search,0,0,4323,470,1389
U0322,2026-01-30 07:00:00,TikTok,TikTok_Viral,0,0,5808,452,19108
U0322,2026-03-01 10:00:00,TikTok,TikTok_Viral,0,0,7308,407,14686
U0322,2026-02-26 14:00:00,Facebook,FB_Summer,0,0,2051,206,1317
U0322,2026-03-26 11:00:00,TikTok,TikTok_Viral,0,0,4304,440,18616
U0323,2026-01-03 18:00:00,Blog,Content_Marketing,0,0,3705,340,19804
U0323,2026-02-18 06:00:00,TikTok,TikTok_Viral,0,0,4889,105,11775
U0323,2026-02-27 20:00:00,Blog,Content_Marketing,1,400,5529,140,2050
U0324,2026-01-24 06:00:00,Google,Google_Search,0,0,2909,199,18183
U0324,2026-02-16 15:30:00,Google,Google_Search,0,0,4365,250,6145
U0324,2026-01-17 17:00:00,Google,Google_Search,0,0,2691,116,7739
U0324,2026-02-25 22:00:00,LinkedIn,LinkedIn_B2B,0,0,3542,350,7651
U0324,2026-02-16 15:30:00,Blog,Content_Marketing,1,900,1524,472,14082
U0325,2026-02-12 18:00:00,Blog,Content_Marketing,0,0,7039,96,10434
U0325,2026-02-14 22:00:00,TikTok,TikTok_Viral,0,0,7745,464,6738
U0325,2026-02-01 05:00:00,TikTok,TikTok_Viral,0,0,6399,143,19632
U0325,2026-02-20 22:00:00,Google,Google_Search,0,0,3242,371,18620
U0325,2026-03-27 02:00:00,LinkedIn,LinkedIn_B2B,1,150,5042,260,19114
U0326,2026-01-14 16:00:00,Google,Google_Search,1,400,3070,156,17582
U0327,2026-01-10 20:00:00,Google,Google_Search,1,900,7110,254,7370
U0328,2026-02-02 03:00:00,Google,Google_Search,0,0,4803,298,16117
U0328,2026-01-11 17:00:00,Google,Google_Search,0,0,4856,470,10146
U0328,2026-01-22 00:00:00,Facebook,FB_Summer,0,0,7073,250,6519
U0328,2026-03-27 00:00:00,Google,Google_Search,0,0,2774,415,2128
U0329,2026-03-31 01:00:00,TikTok,TikTok_Viral,0,0,6868,387,4368
U0329,2026-03-30 09:00:00,Unknown,TikTok_Viral,0,0,4091,442,7610
U0329,2026-02-16 15:30:00,Unknown,FB_Summer,0,0,1119,222,7296
U0329,2026-01-29 03:00:00,Google,Google_Search,0,0,2368,72,14621
U0329,2026-01-14 10:00:00,Blog,Content_Marketing,1,150,5437,252,15020
U0330,2026-02-16 15:30:00,Facebook,FB_Summer,1,150,1098,249,7971
U0331,2026-03-26 08:00:00,Google,Google_Search,0,0,2790,260,10880
U0331,2026-03-05 03:00:00,Blog,Content_Marketing,0,0,5662,137,9255
U0331,2026-03-18 10:00:00,Google,Google_Search,0,0,7319,405,5355
U0331,2026-01-23 20:00:00,LinkedIn,LinkedIn_B2B,1,150,6458,296,3212
U0332,2026-03-16 14:00:00,Blog,Content_Marketing,0,0,5812,410,1435
U0332,2026-01-03 19:00:00,Facebook,FB_Summer,0,0,4510,437,8980
U0332,2026-01-11 01:00:00,Blog,Content_Marketing,0,0,4078,154,2242
U0333,2026-01-18 08:00:00,Unknown,LinkedIn_B2B,0,0,7486,262,10452
U0333,2026-01-30 23:00:00,Google,Google_Search,1,900,6447,177,8289
U0334,2026-02-16 15:30:00,Blog,Content_Marketing,0,0,1573,148,2707
U0334,2026-01-27 04:00:00,Facebook,FB_Summer,0,0,2674,170,17627
U0334,2026-02-24 23:00:00,Google,Google_Search,0,0,4473,140,9158
U0334,2026-02-06 18:00:00,LinkedIn,LinkedIn_B2B,0,0,7400,296,3621
U0334,2026-02-20 12:00:00,LinkedIn,LinkedIn_B2B,1,600,7020,271,6107
U0335,2026-02-24 02:00:00,TikTok,TikTok_Viral,0,0,2251,333,6757
U0335,2026-02-18 14:00:00,LinkedIn,LinkedIn_B2B,0,0,4939,86,11919
U0335,2026-03-02 06:00:00,Unknown,FB_Summer,0,0,5101,423,13263
U0335,2026-02-21 13:00:00,TikTok,TikTok_Viral,0,0,5010,207,3334
U0336,2026-02-19 18:00:00,Google,Google_Search,0,0,7318,434,12422
U0336,2026-04-01 15:00:00,Blog,Content_Marketing,0,0,4156,267,9086
U0336,2026-03-03 01:00:00,Facebook,FB_Summer,0,0,1231,407,5845
U0336,2026-03-19 14:00:00,LinkedIn,LinkedIn_B2B,0,0,5737,389,6289
U0337,2026-03-24 22:00:00,Google,Google_Search,0,0,1658,315,7187
U0338,2026-02-02 22:00:00,TikTok,TikTok_Viral,0,0,4135,350,11091
U0338,2026-01-12 03:00:00,TikTok,TikTok_Viral,0,0,2169,187,7865
,2026-03-31 09:00:00,TikTok,TikTok_Viral,0,0,1793,85,14691
U0338,2026-02-23 20:00:00,Blog,Content_Marketing,0,0,2526,410,5401
U0339,2026-03-06 03:00:00,Facebook,FB_Summer,0,0,1483,433,6987
U0339,2026-02-03 13:00:00,Facebook,FB_Summer,1,900,6213,135,3615
U0340,2026-01-16 08:00:00,TikTok,TikTok_Viral,0,0,4974,394,4303
U0340,2026-02-16 15:30:00,Google,Google_Search,0,0,1342,99,7916
U0340,2026-01-01 12:00:00,Blog,Content_Marketing,0,0,4980,292,12043
U0341,2026-02-17 21:00:00,LinkedIn,LinkedIn_B2B,0,0,3959,390,14057
U0341,2026-03-20 01:00:00,TikTok,TikTok_Viral,0,0,1025,283,14166
U0341,2026-01-04 19:00:00,Facebook,FB_Summer,0,0,7155,467,9144
U0341,2026-02-27 19:00:00,LinkedIn,LinkedIn_B2B,0,0,6408,146,1102
U0341,2026-01-03 20:00:00,LinkedIn,LinkedIn_B2B,1,600,3666,397,15559
U0342,2026-03-20 02:00:00,TikTok,TikTok_Viral,0,0,4900,387,4291
U0342,2026-02-07 19:00:00,TikTok,TikTok_Viral,1,900,5684,451,17535
U0343,2026-01-12 09:00:00,TikTok,TikTok_Viral,0,0,4824,136,15623
U0344,2026-01-31 07:00:00,Blog,Content_Marketing,1,900,1732,104,15250
U0345,2026-02-19 08:00:00,LinkedIn,LinkedIn_B2B,0,0,6493,113,5448
U0346,2026-03-30 10:00:00,Google,Google_Search,0,0,5920,83,12246
U0346,2026-02-18 20:00:00,TikTok,TikTok_Viral,0,0,7622,169,8325
U0346,2026-01-15 09:00:00,LinkedIn,LinkedIn_B2B,0,0,2541,431,4804
U0346,2026-02-17 04:00:00,Blog,Content_Marketing,0,0,1013,209,3027
U0346,2026-03-10 06:00:00,Blog,Content_Marketing,1,900,3990,458,5138
U0347,2026-02-20 00:00:00,Google,Google_Search,0,0,3431,478,8173
U0347,2026-03-29 14:00:00,TikTok,TikTok_Viral,0,0,7956,460,2125
U0347,2026-02-10 09:00:00,Blog,Content_Marketing,0,0,7944,411,19807
U0347,2026-03-22 06:00:00,TikTok,TikTok_Viral,0,0,7637,220,6003
U0347,2026-01-29 22:00:00,Facebook,FB_Summer,1,150,4993,422,13838
U0348,2026-03-12 12:00:00,Google,Google_Search,0,0,7207,250,13814
U0348,2026-03-09 23:00:00,Google,Google_Search,0,0,5489,251,4188
U0348,2026-02-11 18:00:00,Facebook,FB_Summer,0,0,3490,284,6363
U0349,2026-03-31 15:00:00,TikTok,TikTok_Viral,0,0,7130,150,1299
U0349,2026-03-15 03:00:00,LinkedIn,LinkedIn_B2B,0,0,4498,397,6512
U0349,2026-01-13 11:00:00,Google,Google_Search,0,0,5222,382,12091
U0349,2026-02-25 04:00:00,Unknown,Content_Marketing,0,0,2973,253,17011
U0349,2026-03-30 19:00:00,LinkedIn,LinkedIn_B2B,0,0,6667,457,3936
U0350,2026-02-16 15:30:00,LinkedIn,LinkedIn_B2B,0,0,1999,300,17703
U0350,2026-01-03 18:00:00,Facebook,FB_Summer,0,0,7105,98,6934
U0350,2026-03-03 20:00:00,TikTok,TikTok_Viral,0,0,3664,82,18613
,2026-02-21 22:00:00,Facebook,FB_Summer,1,600,7653,321,17009
U0351,2026-03-26 03:00:00,Facebook,FB_Summer,0,0,5544,278,11298
U0352,2026-03-15 06:00:00,Facebook,FB_Summer,0,0,7169,67,3772
U0353,2026-03-11 05:00:00,Unknown,LinkedIn_B2B,1,250,3462,73,18021
U0354,2026-03-15 15:00:00,Facebook,FB_Summer,0,0,3884,360,18636
U0354,2026-01-27 22:00:00,Blog,Content_Marketing,0,0,2540,122,10820
U0354,2026-01-18 19:00:00,Facebook,FB_Summer,1,900,6972,368,14828
U0355,2026-02-18 20:00:00,LinkedIn,LinkedIn_B2B,1,250,3082,396,14937
U0356,2026-03-22 23:00:00,Google,Google_Search,0,0,6852,240,19469
U0356,2026-03-19 05:00:00,Blog,Content_Marketing,1,150,4552,244,1849
U0357,2026-02-04 03:00:00,Google,Google_Search,0,0,3698,377,3915
U0357,2026-02-12 08:00:00,LinkedIn,LinkedIn_B2B,0,0,1802,243,8281
U0357,2026-01-14 03:00:00,TikTok,TikTok_Viral,0,0,7728,463,17043
U0357,2026-03-09 11:00:00,Google,Google_Search,0,0,5976,100,2571
U0357,2026-02-10 12:00:00,Facebook,FB_Summer,1,150,7461,322,19077
U0358,2026-03-17 04:00:00,TikTok,TikTok_Viral,0,0,6386,114,5675
U0358,2026-03-14 23:00:00,TikTok,TikTok_Viral,0,0,4032,412,9162
U0358,2026-02-23 22:00:00,Blog,Content_Marketing,0,0,4839,307,10398
U0358,2026-02-24 16:00:00,LinkedIn,LinkedIn_B2B,0,0,3500,375,3848
U0358,2026-02-22 10:00:00,LinkedIn,LinkedIn_B2B,1,600,2966,97,6410
U0359,2026-02-06 17:00:00,Unknown,Google_Search,0,0,4473,396,17668
U0359,2026-03-03 15:00:00,Facebook,FB_Summer,0,0,6717,113,14286
U0359,2026-03-20 06:00:00,Google,Google_Search,0,0,6755,323,12306
U0359,2026-03-26 16:00:00,Facebook,FB_Summer,0,0,2380,395,18154
U0359,2026-01-23 02:00:00,Facebook,FB_Summer,0,0,1417,266,17236
U0360,2026-01-15 10:00:00,LinkedIn,LinkedIn_B2B,0,0,7278,489,4862
U0360,2026-02-08 15:00:00,LinkedIn,LinkedIn_B2B,0,0,5659,251,8125
U0360,2026-03-24 16:00:00,LinkedIn,LinkedIn_B2B,0,0,6060,484,16999
U0360,2026-02-15 00:00:00,Google,Google_Search,0,0,1042,229,7100
U0361,2026-01-13 13:00:00,Google,Google_Search,0,0,2259,260,5058
U0361,2026-01-01 04:00:00,TikTok,TikTok_Viral,0,0,4066,203,12943
U0361,2026-01-24 17:00:00,TikTok,TikTok_Viral,0,0,7876,274,6302
U0361,2026-02-15 23:00:00,Facebook,FB_Summer,1,400,2625,106,7211
U0362,2026-02-20 13:00:00,Facebook,FB_Summer,0,0,2630,295,9709
U0362,2026-02-23 15:00:00,Google,Google_Search,0,0,3661,434,14103
U0362,2026-02-19 04:00:00,Unknown,Content_Marketing,0,0,2274,226,17384
U0363,2026-03-28 10:00:00,Unknown,Google_Search,1,150,4933,198,10247
U0364,2026-02-01 19:00:00,TikTok,TikTok_Viral,0,0,7281,108,9635
U0364,2026-03-27 13:00:00,Facebook,FB_Summer,0,0,6743,423,17460
U0364,2026-01-24 06:00:00,Blog,Content_Marketing,0,0,2879,111,5335
U0364,2026-01-05 08:00:00,TikTok,TikTok_Viral,0,0,6050,152,3979
U0365,2026-03-09 09:00:00,TikTok,TikTok_Viral,1,600,4490,295,3010
U0366,2026-02-08 03:00:00,Google,Google_Search,0,0,4424,176,11480
,2026-01-24 01:00:00,Google,Google_Search,0,0,3337,291,10180
U0366,2026-01-13 13:00:00,Blog,Content_Marketing,0,0,3493,107,4174
U0366,2026-03-29 17:00:00,Google,Google_Search,0,0,7635,235,18329
U0366,2026-02-17 07:00:00,Blog,Content_Marketing,1,600,1871,116,4943
U0367,2026-04-01 14:00:00,Facebook,FB_Summer,1,150,3809,204,16538
U0368,2026-01-17 06:00:00,Google,Google_Search,0,0,7220,486,19361
U0368,2026-02-16 14:00:00,LinkedIn,LinkedIn_B2B,0,0,4955,264,18162
U0369,2026-03-18 08:00:00,Unknown,FB_Summer,0,0,5638,81,7232
U0369,2026-03-05 21:00:00,TikTok,TikTok_Viral,0,0,4586,434,17688
U0369,2026-03-13 12:00:00,TikTok,TikTok_Viral,0,0,2310,342,8137
U0369,2026-03-31 00:00:00,Blog,Content_Marketing,0,0,6797,418,18205
U0369,2026-02-08 07:00:00,LinkedIn,LinkedIn_B2B,0,0,2834,73,18483
U0370,2026-03-23 04:00:00,Google,Google_Search,0,0,7476,76,9159
,2026-03-10 03:00:00,Facebook,FB_Summer,1,250,4023,216,3727
U0371,2026-02-22 19:00:00,Facebook,FB_Summer,0,0,1085,471,12648
U0371,2026-02-16 15:30:00,Facebook,FB_Summer,0,0,7374,449,4487
U0371,2026-03-25 08:00:00,TikTok,TikTok_Viral,0,0,7691,276,8229
U0371,2026-02-04 06:00:00,LinkedIn,LinkedIn_B2B,0,0,2275,278,8593
U0371,2026-02-17 04:00:00,TikTok,TikTok_Viral,1,250,2515,467,6770
U0372,2026-03-24 09:00:00,Facebook,FB_Summer,0,0,4229,401,7155
U0372,2026-01-19 02:00:00,Google,Google_Search,1,900,4297,101,18261
U0373,2026-01-13 12:00:00,Unknown,Content_Marketing,0,0,7803,379,2433
U0373,2026-02-01 02:00:00,Facebook,FB_Summer,0,0,7491,54,4484
U0374,2026-01-26 04:00:00,Google,Google_Search,0,0,2336,207,11870
U0374,2026-01-20 07:00:00,TikTok,TikTok_Viral,0,0,2008,60,2459
U0374,2026-03-11 09:00:00,Google,Google_Search,0,0,1009,164,1786
U0374,2026-02-24 12:00:00,Facebook,FB_Summer,0,0,6606,246,4683
U0374,2026-01-22 03:00:00,TikTok,TikTok_Viral,1,400,1624,365,11935
U0375,2026-01-06 19:00:00,Google,Google_Search,1,400,2485,397,14934
U0376,2026-02-06 11:00:00,Blog,Content_Marketing,0,0,4023,185,3502
U0376,2026-01-20 20:00:00,Google,Google_Search,1,250,7527,452,16677
U0377,2026-02-24 23:00:00,Blog,Content_Marketing,0,0,2489,442,13616
U0378,2026-02-24 15:00:00,TikTok,TikTok_Viral,0,0,3731,120,9057
U0378,2026-02-23 17:00:00,TikTok,TikTok_Viral,0,0,7728,167,13603
U0378,2026-03-16 22:00:00,Google,Google_Search,1,400,7129,162,3859
U0379,2026-01-27 00:00:00,Google,Google_Search,0,0,1902,80,12447
U0379,2026-01-18 09:00:00,LinkedIn,LinkedIn_B2B,1,400,4449,174,7905
U0380,2026-01-16 22:00:00,Unknown,FB_Summer,0,0,4479,240,2772
U0380,2026-03-26 18:00:00,Google,Google_Search,0,0,1247,125,12968
U0381,2026-01-10 00:00:00,Facebook,FB_Summer,0,0,2494,290,5591
U0381,2026-03-31 09:00:00,Blog,Content_Marketing,0,0,6282,405,1432
U0382,2026-01-08 20:00:00,Facebook,FB_Summer,0,0,1089,252,14881
U0382,2026-03-12 22:00:00,TikTok,TikTok_Viral,0,0,6811,166,14882
U0382,2026-02-04 02:00:00,Facebook,FB_Summer,0,0,2735,255,2834
U0383,2026-03-13 19:00:00,Facebook,FB_Summer,0,0,3565,384,14274
U0383,2026-01-22 01:00:00,TikTok,TikTok_Viral,1,600,1888,103,3549
U0384,2026-01-31 09:00:00,Google,Google_Search,0,0,1089,437,11129
U0384,2026-03-12 06:00:00,Facebook,FB_Summer,0,0,5670,339,2470
U0384,2026-03-03 01:00:00,Blog,Content_Marketing,1,400,3921,434,10253
U0385,2026-02-20 23:00:00,LinkedIn,LinkedIn_B2B,0,0,3714,258,17501
U0385,2026-03-06 04:00:00,Google,Google_Search,0,0,7979,69,10506
U0385,2026-01-20 21:00:00,Facebook,FB_Summer,0,0,6885,168,8066
U0385,2026-01-21 16:00:00,Facebook,FB_Summer,1,150,7296,224,15663
U0386,2026-02-16 19:00:00,LinkedIn,LinkedIn_B2B,0,0,7342,399,13701
U0386,2026-01-27 19:00:00,Facebook,FB_Summer,1,400,5075,99,1489
U0387,2026-01-12 15:00:00,Blog,Content_Marketing,0,0,2322,84,10178
U0387,2026-02-16 11:00:00,Blog,Content_Marketing,1,250,3113,292,9389
U0388,2026-03-14 15:00:00,Google,Google_Search,0,0,6076,398,5226
U0388,2026-02-16 16:00:00,TikTok,TikTok_Viral,0,0,6588,261,17578
U0388,2026-02-03 21:00:00,TikTok,TikTok_Viral,0,0,7476,175,19376
U0388,2026-01-20 03:00:00,Google,Google_Search,0,0,1597,164,13721
U0389,2026-03-01 14:00:00,LinkedIn,LinkedIn_B2B,0,0,1703,142,4550
U0389,2026-02-25 06:00:00,TikTok,TikTok_Viral,0,0,5950,298,7967
U0389,2026-01-15 08:00:00,TikTok,TikTok_Viral,0,0,2192,377,7994
U0389,2026-03-14 01:00:00,LinkedIn,LinkedIn_B2B,0,0,7623,235,15093
U0390,2026-01-28 00:00:00,Google,Google_Search,0,0,6207,140,3739
U0390,2026-01-09 08:00:00,Facebook,FB_Summer,0,0,4438,318,8015
U0390,2026-01-24 01:00:00,LinkedIn,LinkedIn_B2B,0,0,7170,202,6391
U0390,2026-02-14 13:00:00,Facebook,FB_Summer,1,150,6707,273,12622
U0391,2026-03-13 19:00:00,Google,Google_Search,0,0,2184,215,11371
U0391,2026-01-20 14:00:00,Google,Google_Search,0,0,7488,395,14316
,2026-03-08 23:00:00,LinkedIn,LinkedIn_B2B,0,0,2029,374,15723
U0391,2026-01-13 01:00:00,Blog,Content_Marketing,0,0,5473,446,6442
U0391,2026-02-18 06:00:00,Blog,Content_Marketing,1,600,5725,57,13132
U0392,2026-02-09 16:00:00,LinkedIn,LinkedIn_B2B,0,0,4735,261,14447
U0392,2026-02-15 17:00:00,LinkedIn,LinkedIn_B2B,0,0,2440,284,15037
U0392,2026-01-23 17:00:00,LinkedIn,LinkedIn_B2B,0,0,7922,387,15335
U0393,2026-01-14 02:00:00,Google,Google_Search,0,0,5066,433,18849
U0393,2026-03-23 14:00:00,Google,Google_Search,0,0,7977,265,7942
U0393,2026-02-28 17:00:00,Facebook,FB_Summer,0,0,2019,229,16202
U0394,2026-02-17 07:00:00,Google,Google_Search,0,0,3518,479,14589
U0394,2026-01-01 13:00:00,Facebook,FB_Summer,0,0,7887,468,18005
U0394,2026-02-10 10:00:00,Blog,Content_Marketing,0,0,5552,250,7313
U0394,2026-03-24 12:00:00,Blog,Content_Marketing,1,600,2055,375,13793
U0395,2026-03-08 05:00:00,LinkedIn,LinkedIn_B2B,0,0,5130,110,19904
U0395,2026-03-22 08:00:00,TikTok,TikTok_Viral,1,600,1763,97,1840
U0396,2026-01-20 00:00:00,Blog,Content_Marketing,0,0,5684,245,1828
U0396,2026-02-28 20:00:00,Facebook,FB_Summer,0,0,2816,202,7351
U0396,2026-02-01 23:00:00,Blog,Content_Marketing,0,0,6400,76,10010
U0396,2026-01-19 20:00:00,Google,Google_Search,0,0,1908,285,5020
U0397,2026-02-03 05:00:00,LinkedIn,LinkedIn_B2B,0,0,7867,156,13805
U0398,2026-02-22 02:00:00,Google,Google_Search,1,900,4439,242,11275
U0399,2026-02-08 00:00:00,Facebook,FB_Summer,0,0,1257,110,12233
U0399,2026-02-16 15:30:00,LinkedIn,LinkedIn_B2B,0,0,3084,112,7319
U0399,2026-01-04 17:00:00,Blog,Content_Marketing,0,0,3989,108,8109
U0399,2026-02-11 04:00:00,Google,Google_Search,0,0,3192,190,16780
U0400,2026-04-01 17:00:00,LinkedIn,LinkedIn_B2B,0,0,4572,312,14105
U0400,2026-02-02 05:00:00,Facebook,FB_Summer,0,0,4218,102,11210
U0401,2026-02-25 14:00:00,TikTok,TikTok_Viral,0,0,6102,105,13551
U0401,2026-01-26 18:00:00,TikTok,TikTok_Viral,1,150,4681,135,2106
U0402,2026-02-22 09:00:00,Blog,Content_Marketing,0,0,5345,230,14051
U0402,2026-01-15 05:00:00,Google,Google_Search,0,0,3009,87,8051
U0402,2026-02-17 04:00:00,LinkedIn,LinkedIn_B2B,0,0,1089,417,11776
U0402,2026-03-01 18:00:00,Facebook,FB_Summer,0,0,4158,195,7952
U0402,2026-01-28 03:00:00,Blog,Content_Marketing,1,250,7614,490,3451
U0403,2026-02-10 10:00:00,TikTok,TikTok_Viral,0,0,1383,190,14803
U0403,2026-01-16 14:00:00,Google,Google_Search,0,0,5721,60,10340
U0403,2026-03-24 18:00:00,Google,Google_Search,0,0,7894,256,2212
U0403,2026-02-16 15:30:00,Blog,Content_Marketing,0,0,7798,460,14601
U0403,2026-02-05 10:00:00,LinkedIn,LinkedIn_B2B,1,600,3565,302,2542
U0404,2026-03-05 20:00:00,TikTok,TikTok_Viral,0,0,6062,102,1959
U0404,2026-01-07 00:00:00,Facebook,FB_Summer,0,0,6933,273,8416
U0404,2026-01-12 06:00:00,Facebook,FB_Summer,0,0,5403,52,2720
U0404,2026-01-06 03:00:00,LinkedIn,LinkedIn_B2B,1,250,6635,363,13437
U0405,2026-03-16 14:00:00,Facebook,FB_Summer,0,0,5785,485,14542
U0405,2026-03-27 03:00:00,TikTok,TikTok_Viral,0,0,5014,193,11548
U0405,2026-01-29 02:00:00,TikTok,TikTok_Viral,0,0,5575,477,8942
U0406,2026-03-05 01:00:00,Google,Google_Search,0,0,4154,146,16979
U0406,2026-02-13 06:00:00,Google,Google_Search,0,0,3567,439,11217
U0407,2026-01-14 04:00:00,Blog,Content_Marketing,0,0,6082,312,7652
U0407,2026-01-25 02:00:00,TikTok,TikTok_Viral,0,0,5728,381,4344
U0407,2026-03-01 03:00:00,Facebook,FB_Summer,0,0,2532,186,1936
U0407,2026-03-26 16:00:00,TikTok,TikTok_Viral,0,0,1688,231,15138
U0408,2026-03-06 13:00:00,TikTok,TikTok_Viral,0,0,1801,75,13534
U0408,2026-01-25 09:00:00,TikTok,TikTok_Viral,0,0,5976,302,17994
U0409,2026-03-24 07:00:00,Google,Google_Search,0,0,1292,344,9722
U0409,2026-01-09 17:00:00,Facebook,FB_Summer,0,0,6864,257,13842
U0409,2026-01-13 07:00:00,TikTok,TikTok_Viral,0,0,2685,137,7670
U0409,2026-03-23 09:00:00,Unknown,LinkedIn_B2B,0,0,2516,307,16622
U0410,2026-02-10 21:00:00,Facebook,FB_Summer,0,0,2161,56,16551
U0410,2026-02-12 00:00:00,TikTok,TikTok_Viral,0,0,6564,439,1318
U0410,2026-02-15 15:00:00,Blog,Content_Marketing,1,150,1896,73,1569
U0411,2026-03-09 16:00:00,Facebook,FB_Summer,0,0,3495,461,11999
U0411,2026-03-04 23:00:00,TikTok,TikTok_Viral,0,0,3076,236,16032
U0411,2026-02-15 09:00:00,Google,Google_Search,0,0,7911,355,16871
U0411,2026-02-04 21:00:00,Google,Google_Search,0,0,4361,488,8217
U0411,2026-02-15 15:00:00,Facebook,FB_Summer,1,250,4528,234,7760
U0412,2026-03-23 03:00:00,TikTok,TikTok_Viral,1,150,4680,498,18265
U0413,2026-02-12 12:00:00,LinkedIn,LinkedIn_B2B,0,0,2561,71,19989
U0413,2026-03-31 10:00:00,Blog,Content_Marketing,1,250,5642,455,12370
U0414,2026-03-05 21:00:00,Google,Google_Search,0,0,3373,369,19289
U0414,2026-02-08 15:00:00,Unknown,FB_Summer,0,0,1335,161,10273
U0414,2026-02-16 15:30:00,Blog,Content_Marketing,0,0,7833,50,2635
U0415,2026-02-06 16:00:00,LinkedIn,LinkedIn_B2B,0,0,1704,415,9869
U0415,2026-01-26 13:00:00,Facebook,FB_Summer,0,0,4876,231,9150
U0415,2026-02-24 12:00:00,TikTok,TikTok_Viral,0,0,3474,355,11182
U0416,2026-03-16 04:00:00,LinkedIn,LinkedIn_B2B,0,0,5540,152,10865
U0416,2026-01-11 09:00:00,LinkedIn,LinkedIn_B2B,1,600,4079,450,15316
U0417,2026-02-26 22:00:00,Blog,Content_Marketing,0,0,4836,231,15013
U0418,2026-03-01 00:00:00,TikTok,TikTok_Viral,0,0,1724,436,5606
U0418,2026-02-08 07:00:00,Blog,Content_Marketing,0,0,5633,499,10612
U0418,2026-02-16 15:30:00,Google,Google_Search,0,0,5243,285,2780
U0418,2026-01-08 08:00:00,Google,Google_Search,1,600,1797,470,10521
U0419,2026-01-08 03:00:00,LinkedIn,LinkedIn_B2B,0,0,1434,409,7719
U0419,2026-01-19 17:00:00,Blog,Content_Marketing,0,0,6535,377,6071
U0419,2026-03-22 09:00:00,LinkedIn,LinkedIn_B2B,0,0,6109,402,7576
U0419,2026-01-09 00:00:00,Google,Google_Search,0,0,3025,154,4394
U0419,2026-01-04 16:00:00,TikTok,TikTok_Viral,1,900,4314,297,7030
U0420,2026-03-29 14:00:00,Blog,Content_Marketing,0,0,6211,61,7055
U0420,2026-03-26 07:00:00,Facebook,FB_Summer,1,250,4900,295,10503
U0421,2026-03-05 11:00:00,Blog,Content_Marketing,0,0,1879,287,14660
U0421,2026-01-19 00:00:00,TikTok,TikTok_Viral,0,0,5755,205,2116
U0421,2026-02-26 01:00:00,Blog,Content_Marketing,0,0,6923,284,10073
U0422,2026-03-06 16:00:00,LinkedIn,LinkedIn_B2B,0,0,5202,82,6717
U0423,2026-02-13 14:00:00,Blog,Content_Marketing,0,0,7247,387,10926
U0423,2026-01-09 20:00:00,TikTok,TikTok_Viral,1,400,2477,344,17612
U0424,2026-03-31 10:00:00,Facebook,FB_Summer,0,0,7798,256,3214
U0424,2026-01-04 23:00:00,Google,Google_Search,0,0,6565,293,11605
U0424,2026-01-31 03:00:00,Facebook,FB_Summer,0,0,7191,265,3109
U0424,2026-03-20 08:00:00,Google,Google_Search,0,0,7253,241,1965
U0424,2026-02-11 03:00:00,Facebook,FB_Summer,1,250,5700,334,7544
U0425,2026-02-26 21:00:00,TikTok,TikTok_Viral,0,0,7666,320,7301
U0425,2026-03-16 00:00:00,Google,Google_Search,1,250,7635,121,1171
U0426,2026-03-11 02:00:00,Blog,Content_Marketing,0,0,6966,378,18306
U0426,2026-01-25 06:00:00,TikTok,TikTok_Viral,0,0,6066,336,5517
U0426,2026-02-26 13:00:00,Google,Google_Search,1,600,2041,450,17949
U0427,2026-03-05 07:00:00,Unknown,Google_Search,0,0,7728,198,9237
U0427,2026-04-01 11:00:00,TikTok,TikTok_Viral,0,0,1612,323,19853
U0427,2026-03-08 19:00:00,Facebook,FB_Summer,0,0,6714,106,16433
U0428,2026-02-13 13:00:00,Google,Google_Search,0,0,2141,154,18926
U0428,2026-03-26 01:00:00,LinkedIn,LinkedIn_B2B,0,0,5997,409,2158
U0428,2026-01-10 13:00:00,LinkedIn,LinkedIn_B2B,0,0,5517,295,5242
U0429,2026-01-05 15:00:00,Google,Google_Search,0,0,3485,450,8463
U0429,2026-01-08 00:00:00,Google,Google_Search,0,0,4107,399,1592
U0429,2026-03-03 01:00:00,Blog,Content_Marketing,0,0,6745,268,19007
U0430,2026-01-16 19:00:00,TikTok,TikTok_Viral,0,0,4576,79,8804
,2026-01-12 18:00:00,Facebook,FB_Summer,0,0,7616,456,18570
U0431,2026-02-01 01:00:00,Google,Google_Search,0,0,1358,210,12457
